Tiempo (ms),IR,AMB_IR,RED,AMB_RED
16356,38505,9590,18001,9578
16373,38464,9585,17917,9584
16389,38237,9581,17498,9567
16406,37858,9564,16965,9549
16423,37537,9532,16441,9519
16439,37283,9501,16012,9491
16456,37104,9470,15789,9460
16473,37026,9449,15680,9445
16489,36988,9442,15624,9431
16506,36969,9443,15621,9428
16523,36952,9427,15601,9411
16539,36933,9406,15606,9391
16556,36974,9397,15663,9382
16573,37031,9385,15760,9381
16589,37083,9377,15845,9345
16606,37146,9390,15958,9382
16623,36960,9186,15798,9153
16639,37223,9426,16065,9412
16656,37200,9391,16038,9389
16673,37180,9370,16014,9364
16689,37191,9370,16036,9357
16706,37256,9410,16118,9392
16723,37349,9464,16233,9449
16739,37450,9526,16372,9524
16756,37549,9560,16488,9560
16773,37636,9609,16606,9597
16789,37738,9655,16747,9654
16806,37851,9719,16883,9705
16823,37937,9757,16998,9741
16839,38026,9794,17130,9791
16856,38114,9820,17235,9817
16873,38180,9851,17317,9841
16889,38236,9861,17401,9849
16906,38306,9889,17494,9880
16923,38359,9898,17572,9881
16939,38406,9906,17656,9898
16956,38457,9900,17715,9887
16973,38491,9905,17772,9894
16989,38523,9898,17829,9880
17006,38556,9898,17873,9884
17023,38584,9896,17910,9876
17039,38618,9885,17987,9875
17056,38666,9873,18055,9860
17073,38716,9856,18152,9853
17089,38783,9862,18243,9850
17106,38842,9870,18323,9851
17123,38862,9869,18359,9852
17139,38821,9852,18291,9845
17156,38607,9837,17968,9828
17173,38277,9787,17384,9777
17189,37949,9765,16864,9751
17206,37658,9748,16481,9733
17223,37501,9728,16224,9710
17240,37414,9715,16119,9702
17255,37378,9701,16089,9692
17272,37374,9697,16095,9682
17289,37401,9705,16129,9704
17305,37441,9722,16186,9718
17322,37502,9734,16282,9717
17339,37566,9733,16391,9720
17355,37629,9734,16514,9727
17372,37688,9735,16589,9730
17389,37718,9744,16634,9738
17405,37734,9755,16645,9743
17422,37741,9754,16659,9750
17439,37736,9749,16666,9736
17455,37751,9745,16682,9739
17472,37777,9746,16724,9739
17489,37824,9758,16793,9749
17505,37874,9779,16874,9770
17522,37929,9781,16947,9782
17539,37975,9786,17014,9777
17555,38024,9797,17105,9782
17572,38091,9795,17191,9787
17589,38164,9824,17299,9810
17605,38231,9845,17395,9840
17622,38281,9853,17465,9837
17639,38313,9843,17513,9829
17655,38345,9835,17579,9825
17672,38396,9835,17644,9831
17689,38434,9835,17719,9833
17705,38469,9839,17781,9827
17722,38491,9825,17805,9814
17739,38496,9800,17828,9789
17755,38495,9775,17854,9762
17772,38503,9736,17872,9731
17789,38555,9750,17949,9747
17805,38638,9796,18060,9785
17822,38686,9802,18117,9782
17839,38720,9781,18180,9775
17855,38736,9749,18248,9743
17872,38823,9777,18350,9758
17889,38853,9778,18406,9772
17905,38823,9771,18325,9760
17922,38586,9741,17979,9736
17939,38270,9696,17485,9687
17955,37953,9662,16956,9651
17972,37667,9625,16574,9604
17989,37501,9581,16309,9579
18005,37421,9577,16198,9561
18022,37379,9544,16167,9536
18039,37388,9537,16209,9531
18055,37421,9539,16275,9523
18072,37470,9527,16360,9517
18089,37550,9545,16485,9539
18105,37622,9561,16618,9540
18122,37692,9559,16712,9548
18139,37719,9556,16759,9543
18155,37712,9547,16748,9540
18172,37698,9531,16735,9528
18189,37699,9532,16728,9525
18205,37716,9544,16755,9535
18222,37721,9534,16779,9530
18239,37722,9511,16788,9505
18256,37727,9500,16825,9491
18271,37774,9488,16901,9485
18288,37834,9516,16993,9504
18305,37900,9534,17073,9518
18321,37947,9537,17164,9535
18338,38018,9550,17246,9541
18355,38068,9566,17328,9541
18371,38117,9573,17412,9561
18388,38173,9602,17476,9586
18405,38221,9613,17531,9603
18421,38280,9625,17637,9620
18438,38343,9643,17732,9625
18455,38402,9650,17810,9634
18471,38438,9670,17869,9653
18488,38488,9684,17928,9673
18505,38532,9703,17976,9695
18521,38569,9706,18052,9694
18538,38632,9709,18131,9710
18555,38690,9730,18215,9716
18571,38724,9732,18270,9718
18588,38766,9739,18324,9728
18605,38820,9745,18403,9733
18621,38877,9759,18507,9750
18638,38925,9758,18565,9745
18655,38875,9762,18489,9747
18671,38647,9746,18070,9727
18688,38274,9718,17532,9707
18705,37953,9686,17035,9671
18721,37710,9662,16610,9653
18738,37535,9638,16393,9627
18755,37450,9628,16278,9621
18771,37428,9630,16245,9616
18788,37439,9641,16272,9631
18805,37456,9645,16307,9637
18821,37476,9650,16348,9648
18838,37523,9646,16406,9638
18855,37580,9650,16511,9633
18871,37651,9666,16626,9655
18888,37707,9679,16706,9674
18905,37724,9686,16725,9672
18921,37719,9686,16723,9675
18938,37715,9682,16706,9674
18955,37721,9686,16731,9671
18971,37743,9690,16759,9677
18988,37781,9707,16809,9698
19005,37825,9716,16869,9698
19021,37864,9720,16941,9716
19038,37918,9728,16999,9711
19055,37958,9732,17087,9717
19071,38023,9747,17172,9727
19088,38094,9771,17268,9764
19105,38165,9806,17365,9783
19121,38205,9818,17428,9803
19138,38259,9821,17486,9816
19155,38313,9843,17581,9832
19171,38371,9853,17665,9835
19188,38429,9867,17748,9859
19205,38477,9886,17795,9874
19222,38496,9887,17826,9872
19238,38526,9887,17873,9877
19255,38573,9890,17954,9886
19272,38636,9912,18039,9908
19287,38690,9934,18108,9921
19304,38735,9935,18163,9928
19321,38771,9935,18222,9926
19337,38814,9935,18306,9919
19354,38850,9928,18360,9918
19371,38894,9928,18425,9926
19387,38919,9946,18451,9934
19404,38781,9932,18246,9924
19421,38485,9898,17768,9890
19437,38145,9850,17175,9840
19454,37833,9820,16742,9815
19471,37647,9807,16461,9799
19487,37540,9807,16280,9793
19504,37474,9793,16201,9785
19521,37438,9780,16166,9765
19537,37421,9772,16156,9760
19554,37415,9744,16156,9730
19571,37435,9744,16204,9737
19587,37501,9744,16298,9735
19604,37569,9757,16418,9741
19621,37631,9746,16510,9734
19637,37638,9731,16546,9721
19654,37634,9716,16544,9706
19671,37613,9686,16521,9688
19687,37574,9656,16474,9635
19704,37555,9626,16480,9619
19721,37546,9599,16460,9586
19737,37574,9590,16522,9584
19754,37600,9582,16564,9577
19771,37627,9572,16625,9563
19787,37691,9603,16708,9582
19804,37730,9594,16770,9581
19821,37762,9581,16819,9572
19837,37792,9568,16889,9558
19854,37833,9567,16946,9556
19871,37866,9562,16991,9552
19887,37893,9566,17048,9558
19904,37933,9562,17095,9555
19921,37956,9555,17154,9542
19937,37987,9545,17202,9531
19954,38003,9521,17228,9516
19971,38013,9511,17246,9505
19987,38027,9511,17264,9500
20004,38053,9504,17317,9489
20021,38079,9495,17378,9475
20037,38116,9483,17441,9470
20054,38151,9470,17488,9463
20071,38171,9454,17524,9451
20087,38196,9449,17563,9432
20104,38212,9428,17615,9419
20121,38246,9415,17673,9411
20137,38203,9402,17604,9393
20154,38008,9381,17306,9373
20171,37726,9341,16774,9340
20187,37427,9329,16327,9307
20204,37165,9297,15958,9288
20221,36994,9283,15686,9261
20237,36897,9253,15556,9246
20254,36828,9230,15490,9222
20271,36819,9226,15479,9218
20288,36831,9230,15503,9213
20303,36857,9223,15565,9209
20320,36885,9200,15615,9183
20337,36921,9184,15696,9170
20353,36976,9168,15792,9157
20370,37023,9188,15862,9169
