Tiempo (ms);IR;AMB_IR;RED;AMB_RED
12292;65521;8832;65521;23250
12309;65521;8837;65521;23262
12325;65521;8850;65521;23278
12342;65521;8842;65521;23262
12359;65521;8841;65521;23258
12375;65521;8834;65521;23252
12392;65521;8842;65521;23272
12409;65521;8850;65521;23275
12425;65521;8878;65521;23303
12442;65521;8874;65521;23302
12459;65521;8885;65521;23310
12475;65521;8879;65521;23301
12492;65521;8890;65521;23314
12509;65521;8895;65521;23319
12525;65521;8916;65521;23343
12542;65521;8903;65521;23323
12559;65521;8892;65521;23314
12575;65521;8877;65521;23307
12592;65521;8893;65521;23312
12609;65521;8887;65521;23318
12625;65521;8903;65521;23333
12642;65521;8902;65521;23331
12659;65521;8901;65521;23327
12675;65521;8887;65521;23333
12692;65521;8898;65521;23324
12709;65521;8902;65521;23332
12725;65521;8924;65521;23351
12742;65521;8920;65521;23347
12759;65521;8913;65521;23341
12775;65521;8887;65521;23328
12792;65521;8898;65521;23323
12809;65521;8900;65521;23334
12825;65521;8920;65521;23338
12842;65521;8904;65521;23334
12859;65521;8906;65521;23333
12875;65521;8887;65521;23322
12892;65521;8889;65521;23324
12909;65521;8892;65521;23330
12925;65521;8918;65521;23333
12942;65521;8905;65521;23335
12959;65521;8904;65521;23328
12975;65521;8879;65521;23323
12992;65521;8888;65521;23317
13009;65521;8884;65521;23319
13025;65521;8911;65521;23323
13042;65521;8896;65521;23327
13059;65521;8888;65521;23317
13075;65521;8867;65521;23311
13092;65521;8879;65521;23303
13109;65521;8883;65521;23315
13126;65521;8908;65521;23320
13142;65521;8894;65521;23319
13159;65521;8888;65521;23317
13176;65521;8874;65521;23311
13191;65521;8884;65521;23311
13208;65521;8892;65521;23313
13225;65521;8907;65521;23331
13241;65521;8907;65521;23326
13258;65521;8884;65521;23321
13275;65521;8877;65521;23307
13291;65521;8875;65521;23310
13308;65521;8889;65521;23305
13325;65521;8891;65521;23314
13341;65521;8882;65521;23305
13358;65521;8865;65521;23303
13375;65521;8842;65521;23269
13391;65521;8839;65521;23264
13408;65521;8848;65521;23264
13425;65521;8865;65521;23290
13441;65521;8854;65521;23279
13458;65521;8842;65521;23276
13475;65521;8867;65521;23286
13491;65521;8856;65521;23287
13508;65521;8866;65521;23295
13525;65521;8855;65521;23291
13541;65521;8851;65521;23272
13558;65521;8849;65521;23278
13575;65521;8839;65521;23265
13591;65521;8837;65521;23265
13608;65521;8850;65521;23275
13625;65521;8861;65521;23284
13641;65521;8849;65521;23275
13658;65521;8834;65521;23266
13675;65521;8822;65521;23253
13691;65521;8828;65521;23253
13708;65521;8830;65521;23255
13725;65521;8832;65521;23264
13741;65521;8830;65521;23260
13758;65521;8817;65521;23246
13775;65521;8799;65521;23233
13791;65521;8808;65521;23235
13808;65521;8811;65521;23232
13825;65521;8816;65521;23244
13841;65521;8807;65521;23239
13858;65521;8797;65521;23235
13875;65521;8797;65521;23230
13891;65521;8791;65521;23224
13908;65521;8797;65521;23223
13925;65521;8808;65521;23239
13941;65521;8806;65521;23236
13958;65521;8801;65521;23235
13975;65521;8797;65521;23227
13991;65521;8810;65521;23239
14008;65521;8814;65521;23241
14025;65521;8834;65521;23263
14041;65521;8837;65521;23265
14058;65521;8829;65521;23264
14075;65521;8830;65521;23256
14091;65521;8827;65521;23260
14108;65521;8849;65521;23253
14125;65521;8846;65521;23275
14141;65521;8843;65521;23270
14158;65521;8833;65521;23268
14175;65521;8827;65521;23264
14192;65521;8826;65521;23255
14207;65521;8836;65521;23257
14224;65521;8836;65521;23263
14241;65521;8839;65521;23260
14257;65521;8828;65521;23257
14274;65521;8825;65521;23253
14291;65521;8832;65521;23266
14307;65521;8849;65521;23273
14324;65521;8854;65521;23282
14341;65521;8849;65521;23277
14357;65521;8845;65521;23272
14374;65521;8837;65521;23264
14391;65521;8843;65521;23268
14407;65521;8856;65521;23282
14424;65521;8861;65521;23289
14441;65521;8866;65521;23290
14457;65521;8856;65521;23280
14474;65521;8845;65521;23271
14491;65521;8856;65521;23282
14507;65521;8857;65521;23284
14524;65521;8866;65521;23292
14541;65521;8868;65521;23291
14557;65521;8854;65521;23290
14574;65521;8850;65521;23273
14591;65521;8857;65521;23278
14607;65521;8862;65521;23287
14624;65521;8873;65521;23294
14641;65521;8865;65521;23293
14657;65521;8856;65521;23288
14674;65521;8848;65521;23271
14691;65521;8846;65521;23274
14707;65521;8863;65521;23283
14724;65521;8864;65521;23290
14741;65521;8861;65521;23289
14757;65521;8852;65521;23289
14774;65521;8845;65521;23273
14791;65521;8849;65521;23284
14807;65521;8853;65521;23277
14824;65521;8868;65521;23293
14841;65521;8871;65521;23290
14857;65521;8856;65521;23284
14874;65521;8845;65521;23274
14891;65521;8844;65521;23277
14907;65521;8859;65521;23278
14924;65521;8868;65521;23288
14941;65521;8857;65521;23282
14957;65521;8852;65521;23287
14974;65521;8843;65521;23273
14991;65521;8845;65521;23276
15007;65521;8851;65521;23271
15024;65521;8862;65521;23287
15041;65521;8860;65521;23282
15057;65521;8850;65521;23282
15074;65521;8846;65521;23275
15091;65521;8854;65521;23275
15107;65521;8856;65521;23280
15124;65521;8865;65521;23293
15141;65521;8855;65521;23283
15158;65521;8853;65521;23282
15174;65521;8842;65521;23274
15191;65521;8848;65521;23281
15208;65521;8862;65521;23279
15223;65521;8869;65521;23289
15240;65521;8859;65521;23286
15257;65521;8852;65521;23283
15273;65521;8842;65521;23273
15290;65521;8851;65521;23278
15307;65521;8852;65521;23280
15323;65521;8859;65521;23283
15340;65521;8855;65521;23282
15357;65521;8848;65521;23278
15373;65521;8842;65521;23273
15390;65521;8846;65521;23277
15407;65521;8851;65521;23281
15423;65521;8860;65521;23285
15440;65521;8853;65521;23282
15457;65521;8849;65521;23276
