Tiempo (ms),IR,AMB_IR,RED,AMB_RED
7645,59338,601,55472,561
7662,59357,611,55491,562
7679,59361,605,55505,561
7695,59369,604,55513,563
7712,59373,603,55511,560
7729,59372,603,55505,558
7745,59381,598,55516,560
7762,59396,607,55541,565
7779,59404,609,55540,569
7795,59406,608,55539,566
7812,59399,605,55541,560
7829,59401,607,55544,558
7845,59423,595,55577,558
7862,59472,607,55667,564
7879,59536,606,55784,562
7895,59583,603,55867,564
7912,59627,603,55961,562
7929,59662,602,56030,553
7945,59691,598,56078,563
7962,59711,604,56119,560
7979,59719,608,56131,566
7995,59716,598,56125,561
8012,59713,598,56122,561
8029,59696,598,56088,555
8045,59696,591,56082,558
8062,59693,601,56072,559
8079,59684,600,56083,559
8096,59688,598,56091,556
8111,59704,602,56101,553
8128,59694,582,56123,551
8145,59730,594,56160,556
8161,59750,603,56185,560
8178,59756,591,56214,558
8195,59798,597,56236,558
8211,59821,596,56286,555
8228,59818,581,56302,554
8245,59851,597,56334,553
8261,59864,603,56348,558
8278,59842,587,56349,554
8295,59857,589,56330,554
8311,59855,593,56340,551
8328,59842,575,56391,545
8345,59865,589,56472,551
8361,59878,592,56551,555
8378,59856,579,56598,548
8395,59881,588,56628,550
8411,59882,590,56652,548
8428,59871,574,56658,544
8445,59898,587,56666,551
8461,59898,594,56660,555
8478,59894,575,56661,546
8495,59922,588,56680,545
8511,59923,588,56676,546
8528,59902,566,56661,544
8545,59933,586,56675,544
8561,59944,585,56665,549
8578,59933,574,56659,547
8595,59941,582,56645,547
8611,59933,583,56638,541
8628,59906,569,56610,541
8645,59936,584,56616,547
8661,59935,589,56613,547
8678,59920,572,56617,539
8695,59952,588,56605,550
8711,59963,587,56632,547
8728,59951,565,56636,536
8745,59975,579,56653,542
8761,59986,589,56662,545
8778,59971,572,56658,544
8795,59989,589,56639,550
8811,59978,580,56636,541
8828,59952,561,56598,531
8845,59969,580,56608,546
8861,59972,589,56600,547
8878,59958,569,56612,542
8895,59967,579,56612,543
8911,59943,577,56596,539
8928,59899,556,56560,536
8945,59879,579,56494,543
8961,59853,580,56421,545
8978,59811,562,56375,540
8995,59817,579,56352,541
9011,59831,582,56367,542
9028,59828,560,56389,534
9045,59881,576,56440,540
9062,59934,581,56513,540
9078,59956,563,56586,540
9095,60016,581,56638,543
9112,60047,581,56700,546
9127,60044,555,56716,532
9144,60077,586,56748,541
9161,60070,581,56754,542
9177,60056,563,56738,537
9194,60067,578,56737,538
9211,60053,570,56725,536
9227,60050,553,56743,535
9244,60087,583,56776,537
9261,60112,577,56806,543
9277,60121,561,56849,538
9294,60153,584,56889,538
9311,60174,575,56900,539
9327,60170,553,56922,534
9344,60193,585,56926,542
9361,60200,579,56940,543
9377,60191,564,56939,535
9394,60202,576,56932,537
9411,60203,580,56925,538
9427,60184,554,56924,530
9444,60213,586,56922,535
9461,60220,579,56930,542
9477,60210,561,56943,535
9494,60226,583,56936,540
9511,60233,575,56943,533
9527,60225,557,56956,530
9544,60244,580,56951,535
9561,60247,581,56956,538
9577,60236,561,56937,532
9594,60254,581,56946,540
9611,60248,574,56942,537
9627,60235,551,56924,529
9644,60252,580,56940,540
9661,60256,575,56928,541
9677,60234,560,56909,538
9694,60237,580,56888,537
9711,60204,575,56841,535
9727,60163,557,56785,530
9744,60154,582,56755,533
9761,60139,582,56723,539
9777,60124,564,56715,538
9794,60136,583,56705,538
9811,60135,577,56698,538
9827,60133,556,56705,528
9844,60155,581,56726,537
9861,60174,583,56743,539
9877,60174,561,56767,536
9894,60200,584,56794,531
9911,60211,576,56800,533
9927,60209,553,56806,526
9944,60239,581,56840,536
9961,60246,579,56857,543
9977,60233,561,56847,540
9994,60236,584,56844,538
10011,60231,581,56824,537
10027,60210,559,56801,530
10044,60217,580,56779,537
10061,60206,580,56771,544
10078,60190,561,56739,537
10094,60194,579,56725,533
10111,60195,577,56729,534
10128,60184,557,56718,530
10143,60205,582,56744,539
10160,60208,577,56744,539
10177,60204,580,56748,536
10193,60218,583,56756,538
10210,60218,570,56758,529
