Tiempo (ms);IR;AMB_IR;RED;AMB_RED
1993;53011;1364;41262;1326
1993;53011;1357;41262;1326
1994;53011;1357;41252;1326
1994;53011;1357;41252;1319
1994;53011;1357;41252;1319
2006;53034;1360;41294;1329
2006;53034;1360;41294;1329
2007;53039;1360;41294;1329
2007;53039;1366;41294;1329
2018;53030;1347;41295;1314
2018;53030;1347;41295;1314
2019;53037;1347;41295;1314
2019;53037;1349;41295;1314
2020;53037;1349;41302;1314
2030;53055;1358;41329;1321
2031;53048;1358;41329;1321
2031;53048;1351;41329;1321
2032;53048;1351;41333;1321
2032;53048;1351;41333;1316
2043;53070;1346;41354;1316
2043;53070;1350;41354;1316
2044;53070;1350;41350;1316
2044;53070;1350;41350;1318
2045;53075;1350;41350;1318
2045;53075;1356;41350;1318
2056;53075;1339;41379;1301
2056;53075;1339;41379;1306
2057;53079;1339;41379;1306
2057;53079;1338;41379;1306
2058;53079;1338;41381;1306
2068;53108;1353;41419;1315
2069;53106;1353;41419;1315
2069;53106;1349;41419;1315
2070;53106;1349;41423;1315
2070;53106;1349;41423;1310
2081;53102;1332;41419;1299
2081;53102;1338;41419;1299
2082;53102;1338;41426;1299
2082;53102;1338;41426;1307
2083;53109;1338;41426;1307
2093;53104;1332;41428;1299
2094;53104;1332;41419;1299
2094;53104;1332;41419;1297
2095;53098;1332;41419;1297
2095;53098;1330;41419;1297
2106;53107;1340;41436;1299
2106;53107;1340;41436;1307
2107;53105;1340;41436;1307
2107;53105;1340;41436;1307
2107;53105;1340;41424;1307
2118;53073;1320;41394;1288
2119;53065;1320;41394;1288
2119;53065;1318;41394;1288
2120;53065;1318;41382;1288
2120;53065;1318;41382;1288
2120;53065;1318;41382;1288
2131;53060;1327;41381;1299
2132;53060;1327;41360;1299
2132;53060;1327;41360;1293
2132;53060;1327;41360;1293
2133;53046;1326;41360;1293
2144;53046;1328;41357;1296
2144;53046;1328;41357;1298
2144;53046;1328;41357;1298
2145;53046;1338;41357;1298
2145;53046;1338;41357;1298
2156;53021;1316;41352;1285
2157;53021;1316;41352;1285
2157;53021;1318;41352;1285
2157;53021;1318;41345;1285
2158;53021;1318;41345;1285
2169;53041;1335;41374;1306
2169;53041;1333;41374;1306
2169;53041;1333;41381;1306
2170;53041;1333;41381;1300
2170;53041;1333;41381;1300
2181;53053;1325;41383;1292
2181;53053;1325;41404;1292
2182;53053;1325;41404;1297
2182;53053;1325;41404;1297
2183;53062;1325;41404;1297
2193;53078;1326;41423;1291
2194;53078;1326;41423;1285
2194;53078;1326;41423;1285
2195;53081;1326;41423;1285
2195;53081;1320;41423;1285
2196;53081;1320;41425;1285
2206;53114;1333;41474;1303
2207;53122;1339;41474;1303
2207;53122;1339;41474;1303
2208;53122;1339;41485;1304
2208;53122;1339;41485;1304
2219;53126;1324;41504;1295
2219;53126;1324;41504;1295
2220;53126;1324;41512;1289
2220;53126;1324;41512;1289
2221;53140;1324;41512;1289
2231;53165;1330;41555;1301
2232;53165;1330;41556;1294
2232;53165;1330;41556;1294
2233;53160;1330;41556;1294
2233;53160;1328;41556;1294
2244;53191;1331;41591;1305
2244;53191;1331;41591;1305
2245;53194;1331;41591;1305
2245;53194;1339;41591;1305
2246;53194;1339;41594;1305
2256;53201;1326;41613;1292
2257;53202;1326;41613;1292
2257;53202;1324;41613;1292
2258;53202;1324;41619;1292
2258;53202;1324;41619;1296
2269;53235;1338;41642;1309
2269;53235;1338;41642;1309
2270;53235;1338;41638;1309
2270;53235;1338;41638;1306
2271;53234;1338;41638;1306
2271;53234;1335;41638;1306
2282;53235;1330;41661;1299
2282;53235;1330;41661;1299
2283;53243;1330;41661;1299
2283;53243;1336;41661;1299
2284;53243;1336;41668;1299
2294;53246;1326;41673;1290
2295;53250;1326;41673;1290
2295;53250;1327;41673;1290
2296;53250;1327;41674;1290
2296;53250;1327;41674;1285
2307;53278;1335;41712;1301
2307;53278;1339;41712;1301
2308;53278;1339;41714;1301
2308;53278;1339;41714;1309
2309;53275;1339;41714;1309
2319;53268;1331;41708;1289
2320;53268;1331;41718;1289
2320;53268;1331;41718;1297
2321;53277;1331;41718;1297
2321;53277;1335;41718;1297
2332;53289;1335;41737;1305
2332;53289;1335;41737;1300
2333;53292;1335;41737;1300
2333;53292;1337;41737;1300
2334;53292;1337;41743;1300
2344;53307;1339;41771;1311
2345;53314;1339;41771;1311
2345;53314;1344;41771;1311
2346;53314;1344;41772;1311
2346;53314;1344;41772;1311
2346;53314;1344;41772;1311
2357;53313;1334;41772;1295
2358;53313;1334;41779;1295
2358;53313;1334;41779;1300
2359;53310;1334;41779;1300
2359;53310;1339;41779;1300
2370;53339;1346;41812;1314
2370;53339;1346;41812;1313
2371;53347;1346;41812;1313
2371;53347;1341;41812;1313
2371;53347;1341;41810;1313
2382;53351;1343;41830;1310
2383;53360;1343;41830;1310
2383;53360;1350;41830;1310
2383;53360;1350;41829;1310
2384;53360;1350;41829;1318
2395;53359;1339;41832;1306
2395;53359;1337;41832;1306
2395;53359;1337;41836;1306
2396;53359;1337;41836;1304
2396;53359;1337;41836;1304
2407;53386;1353;41863;1320
2407;53386;1353;41871;1320
2408;53386;1353;41871;1322
2408;53386;1353;41871;1322
2409;53383;1352;41871;1322
2420;53380;1340;41864;1310
2420;53380;1340;41864;1312
2420;53380;1340;41864;1312
2421;53388;1344;41864;1312
2421;53388;1344;41864;1312
2422;53388;1344;41875;1316
2432;53394;1350;41893;1315
2433;53394;1348;41893;1315
2433;53394;1348;41893;1315
2434;53394;1348;41888;1310
2434;53394;1348;41888;1310
2445;53415;1360;41910;1321
2446;53415;1360;41912;1328
2446;53415;1360;41912;1328
2447;53412;1360;41912;1328
2447;53412;1357;41912;1328
2458;53404;1347;41905;1315
2458;53404;1347;41905;1315
2459;53403;1347;41905;1315
2459;53403;1345;41905;1315
2460;53403;1345;41899;1315
2470;53425;1359;41927;1323
2471;53422;1359;41927;1323
2471;53422;1356;41927;1323
2472;53422;1356;41920;1323
2472;53422;1356;41920;1321
2483;53423;1355;41921;1328
2483;53423;1362;41921;1328
2484;53423;1362;41917;1328
2484;53423;1362;41917;1331
2485;53435;1362;41917;1331
2485;53435;1361;41917;1331
2496;53418;1349;41912;1318
2496;53418;1349;41912;1313
2497;53425;1349;41912;1313
2497;53425;1347;41912;1313
2498;53425;1347;41910;1313
2508;53432;1367;41937;1335
2509;53432;1367;41937;1335
2509;53432;1365;41937;1335
2510;53432;1365;41935;1335
2510;53432;1365;41935;1333
2521;53410;1354;41889;1316
2521;53410;1354;41889;1316
2522;53410;1354;41915;1328
2522;53410;1354;41915;1328
2523;53409;1354;41915;1328
2533;53392;1358;41875;1324
2534;53392;1358;41869;1320
2534;53392;1358;41869;1320
2535;53385;1358;41869;1320
2535;53385;1361;41869;1320
2546;53373;1365;41844;1334
2546;53373;1365;41844;1334
2547;53372;1365;41844;1334
2547;53372;1365;41844;1334
2548;53372;1365;41828;1334
2548;53372;1365;41828;1331
2559;53326;1355;41781;1316
2559;53326;1352;41781;1316
2560;53326;1352;41780;1316
2560;53326;1352;41780;1325
2561;53325;1352;41780;1325
2571;53311;1361;41769;1332
2572;53311;1361;41762;1332
2572;53311;1361;41762;1322
2573;53299;1361;41762;1322
2573;53299;1359;41762;1322
2584;53300;1361;41757;1334
2584;53300;1361;41757;1334
2585;53307;1361;41757;1334
2585;53307;1369;41757;1334
2586;53307;1369;41753;1334
2596;53289;1349;41750;1318
2597;53292;1346;41750;1318
2597;53292;1346;41750;1318
2598;53292;1346;41750;1314
2598;53292;1346;41750;1314
2609;53321;1361;41791;1330
2609;53321;1361;41793;1330
2610;53321;1361;41793;1331
2610;53321;1361;41793;1331
2611;53315;1361;41793;1331
2611;53315;1357;41793;1331
2622;53331;1357;41811;1321
2622;53331;1357;41811;1321
2623;53336;1358;41811;1321
2623;53336;1358;41811;1321
2624;53336;1358;41847;1321
2634;53355;1362;41840;1319
2635;53349;1349;41840;1319
2635;53349;1349;41840;1319
2636;53349;1349;41827;1315
2636;53349;1349;41827;1315
2647;53390;1370;41891;1328
2647;53390;1370;41883;1328
2648;53390;1370;41883;1331
2648;53390;1370;41883;1331
2649;53397;1370;41883;1331
2659;53398;1349;41899;1313
2660;53398;1349;41899;1317
2660;53398;1349;41899;1317
2661;53413;1356;41899;1317
2661;53413;1356;41899;1317
2672;53424;1358;41932;1326
2672;53424;1358;41932;1326
2673;53423;1353;41932;1326
2673;53423;1353;41932;1326
2674;53423;1353;41926;1322
2684;53439;1364;41964;1334
2685;53452;1362;41964;1334
2685;53452;1362;41964;1334
2686;53452;1362;41959;1335
2686;53452;1362;41959;1335
2687;53451;1362;41959;1335
2697;53441;1350;41963;1313
2698;53441;1350;41963;1316
2698;53441;1350;41963;1316
2699;53446;1350;41963;1316
2699;53446;1350;41963;1316
2710;53466;1369;41997;1332
2710;53466;1369;41997;1332
2711;53466;1369;41997;1332
2711;53466;1362;41997;1332
2712;53466;1362;41999;1332
2722;53463;1362;42004;1331
2723;53469;1364;42004;1331
2723;53469;1364;42004;1331
2724;53469;1364;42010;1331
2724;53469;1364;42010;1334
2735;53467;1359;42010;1318
2735;53467;1359;42010;1318
2736;53467;1359;42007;1309
2736;53467;1359;42007;1309
2737;53468;1359;42007;1309
2747;53493;1368;42029;1338
2748;53493;1368;42026;1330
2748;53493;1368;42026;1330
2749;53492;1368;42026;1330
2749;53492;1369;42026;1330
2760;53486;1353;42019;1316
2760;53486;1353;42019;1316
2761;53494;1353;42019;1316
2761;53494;1355;42019;1316
2762;53494;1355;42024;1316
2762;53494;1355;42024;1327
2773;53492;1359;42027;1326
2773;53492;1359;42027;1326
2774;53492;1359;42016;1321
2774;53492;1359;42016;1321
2775;53485;1359;42016;1321
2785;53504;1368;42055;1335
2786;53504;1368;42055;1333
2786;53504;1368;42055;1333
2787;53506;1368;42055;1333
2787;53506;1367;42055;1333
2798;53496;1353;42039;1323
2798;53496;1353;42039;1323
2799;53495;1353;42039;1323
2799;53495;1352;42039;1323
2800;53495;1352;42035;1323
2810;53517;1368;42062;1330
2811;53517;1368;42062;1330
2811;53517;1363;42062;1330
2812;53517;1363;42048;1330
2812;53517;1363;42048;1324
2823;53515;1361;42061;1323
2823;53515;1361;42061;1323
2824;53515;1361;42076;1323
2824;53515;1361;42076;1325
2825;53513;1361;42076;1325
2825;53513;1365;42076;1325
2836;53515;1350;42060;1315
2836;53515;1350;42060;1315
2837;53508;1350;42060;1315
2837;53508;1348;42060;1315
2838;53508;1348;42056;1315
2848;53539;1367;42086;1331
2849;53534;1367;42086;1331
2849;53534;1363;42086;1331
2850;53534;1363;42095;1331
2850;53534;1363;42095;1331
2861;53533;1359;42084;1319
2861;53533;1359;42084;1319
2862;53533;1359;42093;1330
2862;53533;1359;42093;1330
2863;53533;1359;42093;1330
2873;53539;1350;42107;1320
2874;53539;1350;42096;1318
2874;53539;1350;42096;1318
2875;53529;1350;42096;1318
2875;53529;1349;42096;1318
2886;53558;1365;42123;1329
2886;53558;1365;42123;1329
2887;53560;1367;42123;1329
2887;53560;1367;42123;1329
2888;53560;1367;42117;1328
2898;53547;1349;42111;1315
2899;53549;1348;42111;1315
2899;53549;1348;42111;1315
2900;53549;1348;42118;1316
2900;53549;1348;42118;1316
2901;53562;1348;42118;1316
2911;53565;1360;42142;1330
2912;53565;1360;42142;1325
2912;53565;1360;42142;1325
2913;53566;1360;42142;1325
2913;53566;1356;42142;1325
2924;53563;1359;42136;1328
2924;53563;1359;42136;1328
2925;53572;1359;42136;1328
2925;53572;1359;42136;1328
2926;53572;1359;42141;1328
2936;53547;1350;42121;1310
2937;53547;1346;42121;1310
2937;53547;1346;42118;1310
2938;53547;1346;42118;1315
2938;53547;1346;42118;1315
2949;53557;1363;42124;1330
2949;53557;1363;42105;1330
2950;53557;1363;42105;1323
2950;53557;1363;42105;1323
2951;53548;1363;42105;1323
2961;53521;1355;42075;1315
2962;53521;1355;42075;1321
2962;53521;1355;42075;1321
2963;53539;1357;42075;1321
2963;53539;1357;42075;1321
2964;53539;1357;42076;1326
2974;53493;1354;42031;1318
2975;53481;1351;42031;1318
2975;53481;1351;42031;1318
2976;53481;1351;42023;1312
2976;53481;1351;42023;1312
2987;53461;1355;41997;1326
2987;53461;1355;41997;1326
2988;53461;1355;41978;1322
2988;53461;1355;41978;1322
2989;53454;1355;41978;1322
2999;53420;1336;41946;1304
3000;53420;1336;41946;1299
3000;53420;1336;41946;1299
3001;53421;1334;41946;1299
3012;53405;1333;41948;1295
3013;53404;1333;41948;1295
3013;53404;1329;41948;1295
3014;53404;1329;41932;1295
3024;53412;1328;41957;1290
3025;53417;1328;41957;1290
3025;53417;1329;41957;1290
3026;53417;1329;41962;1290
3026;53417;1329;41962;1299
3037;53412;1310;41953;1278
3037;53412;1305;41953;1278
3038;53412;1305;41948;1278
3038;53412;1305;41948;1274
3039;53417;1305;41948;1274
3039;53417;1308;41948;1274
3050;53439;1314;41987;1286
3050;53439;1314;41987;1283
3051;53443;1314;41987;1283
3051;53443;1312;41987;1283
3052;53443;1312;41990;1283
3062;53455;1313;42015;1277
3063;53464;1313;42015;1277
3063;53464;1312;42015;1277
3064;53464;1312;42031;1277
3064;53464;1312;42031;1287
3075;53479;1309;42047;1276
3075;53479;1310;42047;1276
3076;53479;1310;42048;1276
3076;53479;1310;42048;1278
3077;53483;1310;42048;1278
3087;53521;1331;42091;1292
3088;53521;1331;42098;1292
3088;53521;1331;42098;1301
3089;53527;1331;42098;1301
3089;53527;1332;42098;1301
3100;53523;1325;42107;1286
3100;53523;1325;42107;1293
3101;53535;1325;42107;1293
3101;53535;1331;42107;1293
3102;53535;1331;42121;1293
3102;53535;1331;42121;1299
3113;53556;1338;42151;1295
3113;53556;1338;42151;1295
3114;53556;1338;42146;1295
3114;53556;1338;42146;1301
3115;53556;1338;42146;1301
3125;53584;1348;42178;1318
3126;53584;1348;42189;1318
3126;53584;1348;42189;1316
3127;53582;1348;42189;1316
3127;53582;1350;42189;1316
3138;53589;1336;42188;1303
3138;53589;1336;42188;1303
3139;53592;1336;42188;1303
3139;53592;1340;42188;1303
3140;53592;1340;42190;1303
3150;53611;1356;42219;1316
3151;53613;1356;42219;1316
3151;53613;1349;42219;1316
3152;53613;1349;42224;1316
3152;53613;1349;42224;1312
3163;53624;1354;42240;1316
3163;53624;1354;42240;1316
3164;53624;1354;42244;1324
3164;53624;1354;42244;1324
3165;53625;1354;42244;1324
3165;53625;1354;42244;1324
3176;53625;1348;42245;1307
3176;53625;1348;42245;1307
3177;53624;1348;42245;1307
3177;53624;1343;42245;1307
3178;53624;1343;42246;1307
3188;53646;1360;42269;1326
3189;53649;1360;42269;1326
3189;53649;1359;42269;1326
3190;53649;1359;42273;1326
3190;53649;1359;42273;1324
3201;53646;1346;42267;1310
3201;53646;1346;42267;1310
3202;53646;1346;42273;1319
3202;53646;1346;42273;1319
3203;53651;1346;42273;1319
3213;53655;1349;42289;1321
3214;53655;1349;42289;1309
3214;53655;1349;42289;1309
3215;53648;1349;42289;1309
3215;53648;1347;42289;1309
3226;53674;1363;42316;1328
3226;53674;1363;42316;1328
3227;53667;1363;42316;1328
3227;53667;1360;42316;1328
3228;53667;1360;42315;1328
3238;53667;1347;42302;1314
3239;53665;1347;42302;1314
3239;53665;1345;42302;1314
3240;53665;1345;42319;1314
3240;53665;1345;42319;1311
3241;53668;1345;42319;1311
3251;53689;1361;42332;1327
3252;53689;1361;42327;1320
3252;53689;1361;42327;1320
3253;53683;1361;42327;1320
3253;53683;1350;42327;1320
3264;53688;1353;42329;1325
3264;53688;1353;42329;1325
3265;53700;1353;42329;1325
3265;53700;1362;42329;1325
3266;53700;1362;42342;1325
3276;53686;1350;42332;1317
3277;53693;1350;42332;1317
3277;53693;1353;42332;1317
3278;53693;1353;42339;1317
3278;53693;1353;42339;1314
3289;53710;1370;42355;1332
3289;53710;1370;42355;1332
3290;53710;1370;42359;1330
3290;53710;1370;42359;1330
3291;53704;1370;42359;1330
3301;53706;1360;42356;1316
3302;53706;1360;42356;1320
3302;53706;1360;42356;1320
3303;53712;1360;42356;1320
3303;53712;1364;42356;1320
3304;53712;1364;42342;1320
3314;53713;1354;42352;1318
